URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
users11.jabry.com/blopp/Aolupdate.htm,com,users11.jabry.com,com,blopp/Aolupdate.htm,37,19,0,3.6168746059562227,5261.0,2009,2023,2024,US,bad
tad.ly/BUpQLx,ly,tad.ly,ly,BUpQLx,13,6,0,2.584962500721156,,,,,,bad
professionalcrapsplayer.com/upgrade/logins/Trulia/index.htm,com,professionalcrapsplayer.com,com,upgrade/logins/Trulia/index.htm,59,31,0,3.6521305573183827,,,,,,bad
westerncentermuseum.org/plugins/tmp/sp.php,org,westerncentermuseum.org,org,plugins/tmp/sp.php,42,18,0,3.377278130987436,7926.0,2001,2023,2028,US,bad
cardpromocion2012.com.br/vaidevisa/asp/conta/participe/autentica/autentica.php,br,cardpromocion2012.com.br,br,vaidevisa/asp/conta/participe/autentica/autentica.php,78,53,0,3.605388542207534,,,,,,bad
portalsalinas.com.br/modules/mod_acepolls/spam.php,br,portalsalinas.com.br,br,modules/mod_acepolls/spam.php,50,29,0,3.5841837197791886,,,,,,bad
trigononline.com/Support.php,com,trigononline.com,com,Support.php,28,11,0,3.2806390622295662,8348.0,2000,2021,2023,AE,bad
docs.google.com/spreadsheet/viewform?formkey=dG9xR28xLUp1R2JPbmpRYjFGc2lmanc6MQ,com,docs.google.com,com,spreadsheet/viewform?formkey=dG9xR28xLUp1R2JPbmpRYjFGc2lmanc6MQ,79,63,0,2.973557262275185,9440.0,1997,2019,2028,US,bad
nextgensmartphones.com//indexer/Trulia/index.htm,com,nextgensmartphones.com,com,/indexer/Trulia/index.htm,48,25,0,3.6635327548042538,735.0,2021,2022,2023,US,bad
lunatic-photography.opidum.de//wp-content/plugins/formulario.php,de,lunatic-photography.opidum.de,de,/wp-content/plugins/formulario.php,64,34,0,4.0472990984266435,,,,,,bad
users11.jabry.com/reaseo/Aolupdate.htm,com,users11.jabry.com,com,reaseo/Aolupdate.htm,38,20,0,3.6168746059562227,5261.0,2009,2023,2024,US,bad
tinyurl.com/c5br4qc,com,tinyurl.com,com,c5br4qc,19,7,0,3.459431618637298,7845.0,2002,2022,2029,US,bad
www.allandmedia.com/opencart/system/Cielo/index.html,com,www.allandmedia.com,com,opencart/system/Cielo/index.html,52,32,0,3.326360407952693,6474.0,2005,2022,2023,CA,bad
www.hoskoyu.net/images/AolMail.htm,net,www.hoskoyu.net,net,images/AolMail.htm,34,18,0,3.32323142879762,,,,,,bad
www.russel.sk/menuonlineprivado/,sk,www.russel.sk,sk,menuonlineprivado/,32,18,0,2.8150724101159437,5068.0,2009,2022,2023,SK,bad
www.bpoaccess.com/components/com_newsfeeds/cadastro.php,com,www.bpoaccess.com,com,components/com_newsfeeds/cadastro.php,55,37,0,3.1751231351134614,5642.0,2008,2023,2024,US,bad
maryhoffmann.com/hsbc/hsbc.MyHSBC_pib.htm,com,maryhoffmann.com,com,hsbc/hsbc.MyHSBC_pib.htm,41,24,0,3.202819531114783,,,,,,bad
extraordinarybirds.com/vb/Trulia/index.htm,com,extraordinarybirds.com,com,vb/Trulia/index.htm,42,19,0,3.732158891364569,,,,,,bad
apajufe.com.br/www.cielo.com.br/index.php,br,apajufe.com.br,br,www.cielo.com.br/index.php,41,26,0,3.521640636343319,8107.0,2001,2022,2024,,bad
distritabas.com.ar/survey/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5bd76c88f5c3439f2e55b7639f529ccb3bd76c88f5c3439f2e55b7639f529ccb3,ar,distritabas.com.ar,ar,survey/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5bd76c88f5c3439f2e55b7639f529ccb3bd76c88f5c3439f2e55b7639f529ccb3,189,170,0,3.350209029099897,1150.0,2020,2023,2024,,bad
www.pichincha.initi.in/internexo/jsp/loginbiometrico/loginBiometrico.jsp,in,www.pichincha.initi.in,in,internexo/jsp/loginbiometrico/loginBiometrico.jsp,72,49,0,2.9242299136001453,410.0,2022,2023,2024,IN,bad
www.gestion-des-impayes.com/visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb,com,www.gestion-des-impayes.com,com,visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb,180,152,0,3.8561962982193805,,,,,,bad
melodylove.ru/images/stories/style/s/,ru,melodylove.ru,ru,images/stories/style/s/,37,23,0,3.238901256602631,,,,,,bad
www.dd.gostynin.edu.pl/images/smilies/Gbplugin.php,pl,www.dd.gostynin.edu.pl,pl,images/smilies/Gbplugin.php,50,27,0,3.572623663895163,,,,,,bad
portalfidelidade.net/linhasaereas/areadocliente/autenticado/siteseguro/cadastre-se/gratis/promocoes/novas/t.a.m/boasorte.asp/,net,portalfidelidade.net,net,linhasaereas/areadocliente/autenticado/siteseguro/cadastre-se/gratis/promocoes/novas/t.a.m/boasorte.asp/,125,104,0,3.446439344671016,,,,,,bad
mindfulsolutionsinc.com/red/lov.html.draft,com,mindfulsolutionsinc.com,com,red/lov.html.draft,42,18,0,3.4685766296878655,,,,,,bad
account.craigjsilist.org/blog/login/index.php,org,account.craigjsilist.org,org,blog/login/index.php,45,20,0,3.605388542207534,,,,,,bad
optimalit.co.uk/wp-content/uploads/2012/07/24/review.php,uk,optimalit.co.uk,uk,wp-content/uploads/2012/07/24/review.php,56,40,0,3.373557262275185,4448.0,17-M,09-J,17-M,,bad
gplayr.com/pub/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,com,gplayr.com,com,pub/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,128,117,0,3.321928094887362,,,,,,bad
'motors.shop.ebay.com-cars-trucks-724527.jnq3.com/?Body\%20Type=truck&_dmpt=US_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&Make=Toyota&_trksid=p1695235.m724&pid=tac2',com,'motors.shop.ebay.com-cars-trucks-724527.jnq3.com,com,?Body\%20Type=truck&_dmpt=US_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&Make=Toyota&_trksid=p1695235.m724&pid=tac2',183,133,1,4.359935487883289,,,,,,bad
thaiyogajourney.com/plugins/content/backup/lloydstsb.co.uk/login.jsp.htm,com,thaiyogajourney.com,com,plugins/content/backup/lloydstsb.co.uk/login.jsp.htm,72,52,0,3.787143960698138,,,,,,bad
www.meor.org/wp-includes/images/crystal/login.html,org,www.meor.org,org,wp-includes/images/crystal/login.html,50,37,0,2.688721875540867,6415.0,2005,2023,2023,US,bad
raboardiendo.es/cmd/paypal/2/897962b2c7faf34e7f2d8353af8bdf4e/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16bef586b4cee084cb52c28011ecf68066bef586b4cee084cb52c28011ecf6806,es,raboardiendo.es,es,cmd/paypal/2/897962b2c7faf34e7f2d8353af8bdf4e/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16bef586b4cee084cb52c28011ecf68066bef586b4cee084cb52c28011ecf6806,206,190,0,3.2402239289418517,,,,,,bad
dansk-4571.com/DK/,com,dansk-4571.com,com,DK/,18,3,0,3.8073549220576055,,,,,,bad
www.mbine.com/es/TLBS/tlbs/esp/segmento/particulares=JSP91/index.html,com,www.mbine.com,com,es/TLBS/tlbs/esp/segmento/particulares=JSP91/index.html,69,55,0,3.0269868333592873,5375.0,2008,2020,2023,KR,bad
shopgreenmall.net/tomatodesign.net/images/Design/hsbc/hsbc.MyHSBC_pib.htm,net,shopgreenmall.net,net,tomatodesign.net/images/Design/hsbc/hsbc.MyHSBC_pib.htm,73,55,0,3.572469458770136,387.0,2022,2023,2023,JP,bad
click2.cardmemberservices.com/963227831.16589.723931113775.130,com,click2.cardmemberservices.com,com,963227831.16589.723931113775.130,62,32,0,3.6469666682736497,9051.0,1998,2021,2023,US,bad
www.eunsonair.com//login.html,com,www.eunsonair.com,com,/login.html,29,11,0,3.454822399946607,,,,,,bad
www.wallhome.com/M5.php,com,www.wallhome.com,com,M5.php,23,6,0,3.0,8814.0,1999,2023,2025,US,bad
simplyshmellies.com/magento/shell/act.php,com,simplyshmellies.com,com,magento/shell/act.php,41,21,0,3.2866294867861945,,,,,,bad
www.sexymalaysia.com/assets/bbva/compass.htm,com,www.sexymalaysia.com,com,assets/bbva/compass.htm,44,23,0,3.446439344671015,,,,,,bad
www.vanessajanemaldonado.com//wp-content/wp.secure.php,com,www.vanessajanemaldonado.com,com,/wp-content/wp.secure.php,54,25,0,3.5261298155959175,,,,,,bad
docs.google.com/a/airtelmail.in/spreadsheet/viewform?formkey=dGt3aG9PNXdhekNLNzZoZ1h2TUFmTUE6MQ,com,docs.google.com,com,a/airtelmail.in/spreadsheet/viewform?formkey=dGt3aG9PNXdhekNLNzZoZ1h2TUFmTUE6MQ,95,79,0,2.973557262275185,9440.0,1997,2019,2028,US,bad
'www.gestion-des-impayes.com/visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb vI/EkRQjb1KxESFFS',com,'www.gestion-des-impayes.com,com,visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb vI/EkRQjb1KxESFFS',200,171,1,3.940759832540089,,1997,2019,2028,US,bad
elshadayeletronicos.com/abn-amro/identification/,com,elshadayeletronicos.com,com,abn-amro/identification/,48,24,0,3.7622673906514947,,,,,,bad
www.sisimtel.com.mx/ecommerce/images/.../freebank/myposte/index.html?MfcISAPICommand=SignInFPP&UsingSSL=1&email=&userid=,mx,www.sisimtel.com.mx,mx,ecommerce/images/.../freebank/myposte/index.html?MfcISAPICommand=SignInFPP&UsingSSL=1&email=&userid=,120,100,0,3.2866294867861945,5331.0,2008,2022,2023,MX,bad
www.stacksofplaques.net/catalog/images/.banners/index.php,net,www.stacksofplaques.net,net,catalog/images/.banners/index.php,57,33,0,3.7622673906514947,,,,,,bad
numberoneclubbombastic.com/wp-includes/js/actualizare.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2664736d79a9e4e99b7f2380234457562664736d79a9e4e99b7f238023445756,com,numberoneclubbombastic.com,com,wp-includes/js/actualizare.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2664736d79a9e4e99b7f2380234457562664736d79a9e4e99b7f238023445756,210,183,0,3.6133373140453067,,,,,,bad
contact-verified-information.net/en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php,net,contact-verified-information.net,net,en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php,93,60,0,3.640319531114783,,,,,,bad
leuie.5gbfree.com/index.html,com,leuie.5gbfree.com,com,index.html,28,10,0,3.4992275471326932,6042.0,2007,2022,2024,US,bad
ntcrulz.5gbfree.com/fb/,com,ntcrulz.5gbfree.com,com,fb/,23,3,0,3.8268748818646365,6042.0,2007,2022,2024,US,bad
rsaxena.5gbfree.com/facebook.html,com,rsaxena.5gbfree.com,com,facebook.html,33,13,0,3.681880802803401,6042.0,2007,2022,2024,US,bad
steamcommunity-giveaway.my3gb.com,com,steamcommunity-giveaway.my3gb.com,com,,33,0,0,3.9801694078807643,5853.0,2007,2023,2024,IS,bad
steamglfts.h16.ru,ru,steamglfts.h16.ru,ru,,17,0,0,3.734521664779752,7078.0,2004,,2024,,bad
steamglfts.hut2.ru/,ru,steamglfts.hut2.ru,ru,,19,0,0,3.5724312513221195,6769.0,2005,,2024,,bad
vinzajah.5gbfree.com/login.php,com,vinzajah.5gbfree.com,com,login.php,30,9,0,4.021928094887363,6042.0,2007,2022,2024,US,bad
vk-krasota.hut2.ru,ru,vk-krasota.hut2.ru,ru,,18,0,0,3.503258334775645,6769.0,2005,,2024,,bad
bellicapelliweb.it/libraries/domit/webscr/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1904f6e09d7fc404feaee06547b2c8274904f6e09d7fc404feaee06547b2c8274,it,bellicapelliweb.it,it,libraries/domit/webscr/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1904f6e09d7fc404feaee06547b2c8274904f6e09d7fc404feaee06547b2c8274,186,167,0,3.086048612313038,6625.0,2005,2022,2023,IT,bad
vk-psich.hut2.ru,ru,vk-psich.hut2.ru,ru,,16,0,0,3.625,6769.0,2005,,2024,,bad
uvb.lg.ua/templates/a216/.PayPaI/fd60358464c1f6411c44e5bf6e28ff0c/,ua,uvb.lg.ua,ua,templates/a216/.PayPaI/fd60358464c1f6411c44e5bf6e28ff0c/,66,56,0,2.725480556997868,,,,,,bad
mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/,net,mmilogistics.net,net,preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/,92,75,0,3.327819531114783,,,,,,bad
mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,net,mmilogistics.net,net,preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,91,74,0,3.327819531114783,,,,,,bad
vklife.hut2.ru,ru,vklife.hut2.ru,ru,,14,0,0,3.521640636343319,6769.0,2005,,2024,,bad
docs.google.com/spreadsheet/viewform?formkey=dGxqZEI0eTB5N0lzMC1EbUdKdmRUamc6MQ,com,docs.google.com,com,spreadsheet/viewform?formkey=dGxqZEI0eTB5N0lzMC1EbUdKdmRUamc6MQ,79,63,0,2.973557262275185,9440.0,1997,2019,2028,US,bad
sysgo.com.ve/shop/modules/sendtoafriend/smg/index.html,ve,sysgo.com.ve,ve,shop/modules/sendtoafriend/smg/index.html,54,41,0,3.0849625007211556,,,,,,bad
wlservices.fr/css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e58f68c371b0c6dfb0c971e2b6492d5d658f68c371b0c6dfb0c971e2b6492d5d6,fr,wlservices.fr,fr,css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e58f68c371b0c6dfb0c971e2b6492d5d658f68c371b0c6dfb0c971e2b6492d5d6,181,167,0,3.238901256602631,4526.0,2011,2023,2025,FR,bad
informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv,org,informationconcernant.x11s.org,org,verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv,116,85,0,3.694739663055176,499.0,2022,2023,2024,RO,bad
tinyurl.com/bsebhuz,com,tinyurl.com,com,bsebhuz,19,7,0,3.459431618637298,7845.0,2002,2022,2029,US,bad
www.boat-importers-australia.com.au/wp-includes/css/service.htm,au,www.boat-importers-australia.com.au,au,wp-includes/css/service.htm,63,27,0,3.8325950745091326,,,,,,bad
www.scarboroughmechanical.com/irs/,com,www.scarboroughmechanical.com,com,irs/,34,4,0,3.8143719431796277,2821.0,2015,2020,2023,US,bad
paypal.co.uk.online.aacounts.updates.internet.service.electro-obras.com.pe/webscr.php?cmd=_login-,pe,paypal.co.uk.online.aacounts.updates.internet.service.electro-obras.com.pe,pe,webscr.php?cmd=_login-,97,22,0,3.968078502111258,,,,,,bad
www.udc.an/wp-includes/js/tinymce/themes/advanced/img/link.htm,an,www.udc.an,an,wp-includes/js/tinymce/themes/advanced/img/link.htm,62,51,0,2.6464393446710153,,,,,,bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code165/security/,br,paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br,br,rex/secure-code165/security/,177,28,0,4.727846320037259,,,,,,bad
home.comcast.net/~cfallows1/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html.draft,net,home.comcast.net,net,~cfallows1/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html.draft,97,80,1,3.25,9430.0,1997,2022,2023,US,bad
